Format Version,1.23,Take Name,pp5 straight,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-19 01.25.37.982 PM,Total Frames in Take,825,Total Exported Frames,825,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.002515,0.008818,-0.001495,-0.999957,-0.795626,0.614182,-3.100194,0.000280,-0.845093,0.570263,-3.107584,0.972595,-0.735567,0.601477,-3.096312,0.978300,-0.806216,0.670808,-3.096686,0.993793,0.145687,-0.015457,-0.081952,0.985809,-1.112906,0.913004,-2.909979,0.001408,-1.107237,0.946493,-2.850582,0.854768,-1.118282,0.888341,-2.940238,0.864415,-1.134839,0.866951,-2.903268,0.852965,-1.091268,0.950230,-2.945828,0.894954,-0.033282,-0.201891,-0.005643,-0.978826,-0.560093,0.904223,-2.967586,0.000660,-0.558892,0.958886,-2.930702,0.868046,-0.540576,0.857533,-2.938236,0.810560,-0.561799,0.858083,-2.995532,0.798696,-0.579107,0.942392,-3.005874,0.843559,-0.008849,0.106319,-0.011320,0.994228,-0.798705,0.916460,-2.780270,0.001161,-0.844279,0.877921,-2.766435,0.876966,-0.821998,0.941404,-2.778504,0.931931,-0.729836,0.930056,-2.795870,0.944939,0.112881,0.984937,0.122058,-0.047519,-0.843630,1.084653,-3.015340,0.000885,-0.849501,1.032989,-3.018122,0.000000,-0.797896,1.133083,-3.011319,0.690170,-0.843193,1.027400,-3.032341,0.841791,-0.883931,1.145137,-2.999578,0.769133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.797344,1.134173,-3.011111,-0.843821,1.027336,-3.032293,-0.883747,1.144263,-2.999810,-0.844851,0.570388,-3.107555,-0.735768,0.601398,-3.096335,-0.806258,0.670762,-3.096694,-0.843386,0.878720,-2.766712,-0.822508,0.940980,-2.778351,-0.730220,0.929681,-2.795748,-0.557805,0.959595,-2.930939,-0.541959,0.856301,-2.937840,-0.559958,0.858874,-2.995720,-0.580648,0.942125,-3.005846,-1.107665,0.945118,-2.850773,-1.117308,0.889280,-2.940330,-1.135227,0.867478,-2.901952,-1.091426,0.950139,-2.946862
7,0.058333,0.002462,0.008856,-0.001572,-0.999957,-0.795607,0.614173,-3.100116,0.000283,-0.845067,0.570246,-3.107514,0.973442,-0.735547,0.601476,-3.096231,0.979687,-0.806207,0.670797,-3.096603,0.992427,0.146125,-0.014299,-0.086030,0.985415,-1.113565,0.913632,-2.909037,0.001451,-1.107435,0.946999,-2.849617,0.842347,-1.119234,0.889052,-2.939309,0.860516,-1.135831,0.867742,-2.902311,0.852634,-1.091760,0.950737,-2.944911,0.882660,-0.040256,-0.210782,-0.009094,-0.976662,-0.560065,0.904482,-2.972028,0.001092,-0.558435,0.958588,-2.934349,0.829004,-0.539811,0.857447,-2.943746,0.738330,-0.562074,0.858760,-3.000633,0.761821,-0.579940,0.943133,-3.009383,0.833240,-0.009682,0.107726,-0.011486,0.994067,-0.798469,0.916412,-2.780261,0.001153,-0.844012,0.877904,-2.766232,0.878668,-0.821753,0.941363,-2.778471,0.930722,-0.729644,0.929970,-2.796080,0.947917,0.113085,0.984722,0.122904,-0.049285,-0.843956,1.084755,-3.015111,0.000859,-0.849842,1.033099,-3.017981,0.000000,-0.798204,1.133173,-3.011142,0.699331,-0.843583,1.027539,-3.032233,0.843304,-0.884197,1.145211,-2.999087,0.784332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.797655,1.134224,-3.010942,-0.844202,1.027458,-3.032187,-0.884031,1.144393,-2.999305,-0.844838,0.570378,-3.107485,-0.735738,0.601410,-3.096251,-0.806245,0.670732,-3.096611,-0.843148,0.878711,-2.766507,-0.822254,0.940911,-2.778313,-0.730006,0.929615,-2.795962,-0.557325,0.959856,-2.934639,-0.541502,0.855676,-2.942823,-0.559903,0.859108,-3.001549,-0.581575,0.943125,-3.009058,-1.107898,0.945506,-2.849824,-1.118191,0.889973,-2.939218,-1.136233,0.868363,-2.901036,-1.091938,0.950687,-2.946070
8,0.066667,0.002259,0.008906,-0.001552,-0.999957,-0.795572,0.614193,-3.100001,0.000304,-0.845033,0.570271,-3.107422,0.973442,-0.735512,0.601492,-3.096115,0.979687,-0.806170,0.670815,-3.096467,0.992427,0.147108,-0.011805,-0.087739,0.985151,-1.114224,0.914113,-2.908058,0.001446,-1.107694,0.947315,-2.848588,0.842347,-1.120117,0.889623,-2.938360,0.860516,-1.136577,0.868265,-2.901329,0.852634,-1.092507,0.951249,-2.943954,0.882660,-0.047362,-0.220887,-0.011598,-0.974080,-0.559962,0.905097,-2.976050,0.000868,-0.557691,0.958639,-2.937606,0.829004,-0.539003,0.857704,-2.948902,0.738330,-0.562446,0.859801,-3.005289,0.761821,-0.580709,0.944244,-3.012402,0.833240,-0.009852,0.109445,-0.010466,0.993889,-0.798158,0.916237,-2.780252,0.000973,-0.843573,0.877638,-2.766062,0.878668,-0.821486,0.941141,-2.778383,0.930722,-0.729415,0.929933,-2.796312,0.947917,0.113639,0.984531,0.123293,-0.050836,-0.844230,1.084862,-3.014782,0.000991,-0.850165,1.033214,-3.017692,0.000000,-0.798427,1.133240,-3.010902,0.699331,-0.843955,1.027665,-3.031969,0.843304,-0.884373,1.145332,-2.998566,0.784332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.797717,1.134415,-3.010690,-0.844580,1.027590,-3.031919,-0.884283,1.144487,-2.998784,-0.844790,0.570416,-3.107392,-0.735712,0.601423,-3.096137,-0.806212,0.670741,-3.096476,-0.842755,0.878252,-2.766308,-0.821954,0.940902,-2.778256,-0.729764,0.929559,-2.796193,-0.556531,0.959715,-2.937835,-0.540685,0.856112,-2.948176,-0.560202,0.860306,-3.005982,-0.582416,0.944169,-3.012194,-1.108160,0.945857,-2.848798,-1.119080,0.890583,-2.938379,-1.136938,0.868894,-2.900018,-1.092716,0.951118,-2.945036
9,0.075000,0.002536,0.009067,-0.001518,-0.999955,-0.795540,0.614192,-3.099907,0.000297,-0.845002,0.570269,-3.107320,0.971598,-0.735483,0.601489,-3.095994,0.978701,-0.806136,0.670817,-3.096407,0.991348,0.147875,-0.008974,-0.090085,0.984854,-1.114945,0.914553,-2.907108,0.001402,-1.107924,0.947600,-2.847609,0.845564,-1.121118,0.890151,-2.937426,0.858762,-1.137432,0.868776,-2.900341,0.850202,-1.093307,0.951683,-2.943057,0.888984,-0.051851,-0.227404,-0.014971,-0.972304,-0.560281,0.906339,-2.980532,0.000993,-0.557776,0.959497,-2.941573,0.840157,-0.538718,0.858784,-2.954153,0.757249,-0.562919,0.861332,-3.010200,0.759740,-0.581712,0.945744,-3.016201,0.827888,-0.009563,0.110407,-0.011538,0.993773,-0.797776,0.916389,-2.780364,0.001404,-0.843249,0.877886,-2.766101,0.894886,-0.821045,0.941344,-2.778441,0.945877,-0.729033,0.929938,-2.796550,0.947482,0.113083,0.984372,0.124082,-0.053174,-0.844622,1.085009,-3.014453,0.000895,-0.850490,1.033357,-3.017450,0.000000,-0.798878,1.133448,-3.010665,0.652567,-0.844332,1.027849,-3.031766,0.842035,-0.884788,1.145380,-2.997932,0.780662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.798228,1.134503,-3.010477,-0.844931,1.027713,-3.031732,-0.884718,1.144657,-2.998120,-0.844760,0.570415,-3.107288,-0.735676,0.601414,-3.096016,-0.806185,0.670746,-3.096416,-0.842196,0.878859,-2.766441,-0.821668,0.940809,-2.778245,-0.729462,0.929500,-2.796407,-0.556781,0.960357,-2.942027,-0.540407,0.856695,-2.953499,-0.560636,0.862722,-3.010498,-0.583269,0.945466,-3.016051,-1.108384,0.946248,-2.847872,-1.120187,0.891088,-2.937685,-1.137740,0.869311,-2.898918,-1.093471,0.951565,-2.943958
10,0.083333,0.002419,0.008991,-0.001436,-0.999956,-0.795523,0.614209,-3.099816,0.000281,-0.844994,0.570296,-3.107231,0.971535,-0.735468,0.601495,-3.095915,0.979171,-0.806109,0.670835,-3.096300,0.991304,0.148209,-0.012036,-0.102498,0.983556,-1.115931,0.915383,-2.906204,0.001437,-1.108213,0.948199,-2.846663,0.854723,-1.122651,0.891168,-2.936555,0.865440,-1.139598,0.870192,-2.899525,0.844925,-1.093262,0.951972,-2.942072,0.907679,-0.071879,-0.198324,-0.044780,-0.976471,-0.562343,0.906408,-2.984064,0.000845,-0.564683,0.957431,-2.942339,0.860860,-0.540168,0.858487,-2.958881,0.723522,-0.561075,0.863005,-3.016116,0.731110,-0.583446,0.946708,-3.018918,0.841139,,,,,,,,,,,,,,,,,,,,,0.113600,0.984249,0.124111,-0.054273,-0.844959,1.085129,-3.014068,0.000911,-0.850874,1.033483,-3.017066,0.000000,-0.799169,1.133533,-3.010371,0.686682,-0.844754,1.027974,-3.031397,0.846334,-0.885041,1.145527,-2.997438,0.812556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.798500,1.134579,-3.010188,-0.845360,1.027871,-3.031353,-0.884977,1.144781,-2.997631,-0.844762,0.570430,-3.107202,-0.735656,0.601424,-3.095936,-0.806152,0.670772,-3.096309,-0.840405,0.879735,-2.765010,,,,-0.728701,0.930104,-2.797069,-0.563454,0.960673,-2.933289,-0.539875,0.857421,-2.958822,-0.561098,0.863999,-3.015447,-0.583716,0.946780,-3.019646,-1.108476,0.946682,-2.846836,-1.120742,0.891729,-2.936480,-1.140551,0.871126,-2.898327,-1.093954,0.951994,-2.943173
11,0.091667,,,,,,,,,,,,,,,,,,,,,0.148962,-0.009286,-0.103964,0.983319,-1.116406,0.915865,-2.905312,0.001481,-1.108280,0.948537,-2.845745,0.845003,-1.123349,0.891730,-2.935676,0.800858,-1.140130,0.870710,-2.898595,0.820610,-1.093864,0.952484,-2.941230,0.869967,-0.068984,-0.205341,-0.058069,-0.974528,-0.563275,0.906938,-2.989580,0.002863,-0.566544,0.957913,-2.947858,0.000000,-0.539445,0.859686,-2.964645,0.889340,-0.561174,0.863559,-3.021621,0.880164,-0.585937,0.946594,-3.024194,0.922028,-0.008400,0.114746,-0.008555,0.993323,-0.796896,0.916395,-2.780593,0.001516,-0.842027,0.877595,-2.766052,0.852704,-0.820286,0.941213,-2.778390,0.915534,-0.728375,0.930377,-2.797338,0.937036,0.114048,0.984160,0.124161,-0.054826,-0.845262,1.085251,-3.013763,0.000919,-0.851220,1.033610,-3.016764,0.000000,-0.799430,1.133618,-3.010112,0.686322,-0.845121,1.028099,-3.031104,0.845776,-0.885277,1.145676,-2.997073,0.806513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.798783,1.134730,-3.009910,-0.845737,1.027987,-3.031060,-0.885174,1.144902,-2.997278,-0.844714,0.570429,-3.107093,-0.735648,0.601436,-3.095802,-0.806119,0.670788,-3.096166,-0.841237,0.878729,-2.766361,-0.821067,0.940356,-2.778116,-0.728385,0.930099,-2.797302,,,,-0.538974,0.858490,-2.964293,-0.560697,0.862568,-3.021089,-0.587108,0.949299,-3.025286,-1.108609,0.947003,-2.845859,-1.121564,0.892367,-2.935576,-1.140990,0.871577,-2.897367,-1.094460,0.952514,-2.942444
12,0.100000,-0.000675,0.001351,-0.003156,-0.999994,-0.795399,0.614357,-3.100094,0.000271,-0.844826,0.570317,-3.107023,0.983083,-0.735247,0.601830,-3.097191,0.983623,-0.806122,0.670923,-3.096069,0.986251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.799084,1.134876,-3.009613,-0.846046,1.028145,-3.030722,-0.885404,1.145025,-2.996767,-0.844695,0.570423,-3.107006,-0.735408,0.601859,-3.097199,-0.806093,0.670789,-3.096078,-0.839116,0.879520,-2.764681,-0.820677,0.940255,-2.778070,-0.728042,0.930049,-2.797543,,,,-0.538350,0.861170,-2.969681,-0.560804,0.864172,-3.026049,-0.585769,0.950650,-3.026212,-1.108555,0.947602,-2.844755,-1.122258,0.892915,-2.934743,-1.141573,0.871989,-2.896346,-1.095036,0.952973,-2.941424
13,0.108333,0.002351,0.009511,-0.001481,-0.999951,-0.795444,0.614222,-3.099471,0.000300,-0.844902,0.570305,-3.106944,0.974944,-0.735391,0.601513,-3.095510,0.977810,-0.806039,0.670846,-3.095959,0.992624,-0.150612,0.003341,0.107422,-0.982734,-1.117278,0.916829,-2.903322,0.001310,-1.108249,0.949176,-2.843709,0.876682,-1.124720,0.892874,-2.933712,0.818395,-1.141149,0.871764,-2.896525,0.845265,-1.094993,0.953503,-2.939345,0.865799,-0.089462,-0.219040,-0.059641,-0.969774,-0.562414,0.910066,-2.997127,0.001221,-0.564220,0.959353,-2.953340,0.000000,-0.537995,0.861807,-2.974829,0.937892,-0.561452,0.867987,-3.030910,0.804309,-0.585990,0.951115,-3.029430,0.865259,0.010155,-0.118105,0.006278,-0.992929,-0.796093,0.915962,-2.780570,0.001198,-0.840935,0.876986,-2.765608,0.891472,-0.819588,0.940673,-2.778279,0.905438,-0.727757,0.930228,-2.797823,0.974915,0.114103,0.983989,0.124643,-0.056659,-0.845826,1.085543,-3.013009,0.000907,-0.851782,1.033905,-3.016061,0.000000,-0.799993,1.133917,-3.009452,0.683489,-0.845732,1.028416,-3.030431,0.842593,-0.885797,1.145935,-2.996093,0.784180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.799381,1.135007,-3.009252,-0.846354,1.028336,-3.030375,-0.885667,1.145111,-2.996315,-0.844680,0.570419,-3.106917,-0.735608,0.601473,-3.095531,-0.806043,0.670773,-3.095965,-0.840309,0.877838,-2.765854,-0.820275,0.940064,-2.778048,-0.727697,0.929985,-2.797806,,,,-0.538150,0.862405,-2.974761,-0.561083,0.866131,-3.031407,-0.586204,0.952374,-3.028999,-1.108459,0.947973,-2.843536,-1.122980,0.893394,-2.933748,-1.142085,0.872380,-2.895459,-1.095586,0.953569,-2.940547
14,0.116667,0.002282,0.009552,-0.001322,-0.999951,-0.795417,0.614196,-3.099357,0.000292,-0.844889,0.570297,-3.106841,0.973345,-0.735369,0.601468,-3.095393,0.978418,-0.805994,0.670824,-3.095838,0.993016,-0.151836,-0.002291,0.099526,-0.983380,-1.117037,0.917048,-2.902364,0.001208,-1.108067,0.949350,-2.842717,0.864953,-1.124320,0.893067,-2.932771,0.887848,-1.140065,0.871552,-2.895521,0.870155,-1.095698,0.954222,-2.938446,0.883693,-0.097967,-0.221935,-0.064786,-0.967962,-0.562646,0.911460,-3.001266,0.001403,-0.564506,0.959906,-2.956553,0.000000,-0.537748,0.862967,-2.980035,0.931004,-0.561614,0.870028,-3.035837,0.778732,-0.586717,0.952939,-3.032641,0.855171,0.010205,-0.119848,0.006037,-0.992721,-0.795733,0.915888,-2.780600,0.001167,-0.840504,0.876892,-2.765480,0.893183,-0.819231,0.940588,-2.778227,0.908837,-0.727464,0.930184,-2.798094,0.975862,0.114064,0.983903,0.125116,-0.057180,-0.846134,1.085668,-3.012613,0.000859,-0.852086,1.034032,-3.015715,0.000000,-0.800305,1.134044,-3.009045,0.689782,-0.846049,1.028559,-3.030096,0.842279,-0.886098,1.146036,-2.995595,0.781629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.799773,1.135144,-3.008832,-0.846669,1.028452,-3.030048,-0.885908,1.145214,-2.995825,-0.844656,0.570422,-3.106812,-0.735575,0.601407,-3.095415,-0.806022,0.670760,-3.095845,-0.839887,0.877728,-2.765725,-0.819881,0.939989,-2.778003,-0.727431,0.929946,-2.798072,,,,-0.537896,0.863622,-2.979880,-0.561218,0.867959,-3.036513,-0.586951,0.954280,-3.032145,-1.108554,0.948097,-2.842588,-1.123499,0.893830,-2.932816,-1.140113,0.872396,-2.894535,-1.095983,0.953868,-2.939517
15,0.125000,0.002414,0.009408,-0.001366,-0.999952,-0.795410,0.614212,-3.099249,0.000326,-0.844880,0.570306,-3.106707,0.973345,-0.735359,0.601490,-3.095299,0.978418,-0.805991,0.670839,-3.095742,0.993016,-0.153337,-0.003559,0.101593,-0.982931,-1.117554,0.917302,-2.901488,0.001262,-1.108293,0.949371,-2.841760,0.864953,-1.125012,0.893451,-2.931955,0.887848,-1.140733,0.871871,-2.894732,0.870155,-1.096176,0.954516,-2.937507,0.883693,-0.103061,-0.254707,-0.066275,-0.959224,-0.561044,0.912686,-3.006685,0.001912,-0.560255,0.960769,-2.961549,0.000000,-0.534383,0.864242,-2.987587,0.931004,-0.562027,0.871533,-3.041588,0.778732,-0.587510,0.954202,-3.036017,0.855171,0.010820,-0.121311,0.005849,-0.992538,-0.795367,0.915815,-2.780596,0.001136,-0.840074,0.876815,-2.765298,0.893183,-0.818870,0.940506,-2.778183,0.908837,-0.727157,0.930124,-2.798309,0.975862,0.114174,0.983765,0.125806,-0.057825,-0.846354,1.085840,-3.012290,0.000825,-0.852317,1.034210,-3.015465,0.000000,-0.800512,1.134204,-3.008702,0.689782,-0.846298,1.028759,-3.029861,0.842279,-0.886287,1.146189,-2.995134,0.781629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.800022,1.135244,-3.008498,-0.846913,1.028657,-3.029811,-0.886084,1.145386,-2.995363,-0.844649,0.570428,-3.106678,-0.735592,0.601457,-3.095320,-0.805989,0.670750,-3.095749,-0.839493,0.877645,-2.765537,-0.819488,0.939892,-2.777961,-0.727119,0.929908,-2.798290,-0.560524,0.960466,-2.962485,,,,-0.561472,0.869964,-3.041513,-0.587803,0.956114,-3.035137,-1.108845,0.948042,-2.841560,-1.124208,0.894269,-2.932061,-1.140750,0.872711,-2.893615,-1.096411,0.954188,-2.938717
16,0.133333,-0.000689,0.001628,-0.002822,-0.999994,-0.795332,0.614324,-3.099668,0.000325,-0.844785,0.570318,-3.106625,0.973754,-0.735190,0.601757,-3.096731,0.976417,-0.806020,0.670897,-3.095646,0.991060,-0.157924,-0.005293,0.100072,-0.982353,-1.117708,0.917468,-2.901139,0.000703,-1.108434,0.948996,-2.841125,0.854676,-1.125149,0.893884,-2.931817,0.884818,-1.140722,0.871897,-2.894770,0.860328,-1.096529,0.955096,-2.936842,0.872364,-0.120968,-0.236173,-0.075492,-0.961192,-0.562872,0.913811,-3.009862,0.002157,-0.563959,0.959997,-2.962793,0.898031,-0.536663,0.864722,-2.991814,0.000000,-0.562383,0.874125,-3.046435,0.833410,-0.588482,0.956399,-3.038404,0.787451,0.015701,-0.118776,0.007332,-0.992770,-0.795350,0.915250,-2.780137,0.001087,-0.840201,0.876481,-2.764674,0.895899,-0.818823,0.940004,-2.778091,0.910043,-0.727027,0.929266,-2.797646,0.978036,0.113987,0.983549,0.127811,-0.057462,-0.846640,1.086016,-3.011991,0.000962,-0.852600,1.034399,-3.015376,0.000000,-0.800802,1.134364,-3.008157,0.708032,-0.846563,1.029004,-3.029786,0.843748,-0.886594,1.146297,-2.994645,0.785295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.800407,1.135622,-3.007881,-0.847165,1.028786,-3.029769,-0.886288,1.145506,-2.994886,-0.844635,0.570431,-3.106606,-0.735392,0.601803,-3.096740,-0.805968,0.670738,-3.095656,-0.839286,0.877104,-2.764967,-0.819180,0.939805,-2.777982,-0.727585,0.928842,-2.797462,,,,-0.536777,0.864823,-2.992004,-0.561657,0.872060,-3.046463,-0.589073,0.958302,-3.038188,-1.108686,0.948493,-2.840815,-1.124793,0.894641,-2.931403,-1.140638,0.872159,-2.894697,-1.096718,0.954580,-2.937639
17,0.141667,0.002039,0.009613,-0.001228,-0.999951,-0.795386,0.614159,-3.099022,0.000318,-0.844865,0.570272,-3.106533,0.981073,-0.735341,0.601418,-3.095057,0.979293,-0.805953,0.670787,-3.095477,0.983258,-0.159058,-0.005865,0.101676,-0.982002,-1.118092,0.917599,-2.900415,0.000778,-1.108638,0.948952,-2.840338,0.935756,-1.125648,0.894112,-2.931140,0.906672,-1.141235,0.872082,-2.894125,0.971504,-1.096848,0.955249,-2.936056,0.903172,-0.124876,-0.242689,-0.075376,-0.959076,-0.563744,0.917556,-3.013636,0.000208,-0.564155,0.963412,-2.966235,0.000000,-0.537293,0.868339,-2.996304,0.975638,-0.563782,0.878127,-3.050489,0.781056,-0.589746,0.960346,-3.041515,0.799588,0.011778,-0.124287,0.006815,-0.992153,-0.794830,0.915343,-2.780280,0.000804,-0.839513,0.876454,-2.764632,0.885467,-0.818275,0.940081,-2.777778,0.957690,-0.726703,0.929495,-2.798431,0.927546,0.113311,0.983415,0.128598,-0.059320,-0.846891,1.086127,-3.011572,0.000869,-0.852775,1.034508,-3.015044,0.000000,-0.801122,1.134545,-3.007789,0.663209,-0.846777,1.029153,-3.029486,0.839844,-0.886888,1.146304,-2.993968,0.779734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.800643,1.135719,-3.007544,-0.847384,1.028964,-3.029459,-0.886661,1.145545,-2.994194,-0.844625,0.570397,-3.106503,-0.735569,0.601370,-3.095080,-0.805965,0.670711,-3.095484,-0.838945,0.876973,-2.764834,-0.818713,0.939821,-2.777640,-0.726833,0.929236,-2.798367,,,,-0.537261,0.868342,-2.996225,-0.563866,0.878275,-3.050563,-0.589694,0.960196,-3.041520,-1.108993,0.948296,-2.839978,-1.125339,0.894894,-2.930866,-1.141091,0.872393,-2.893802,-1.096945,0.954812,-2.937013
18,0.150000,0.002013,0.009743,-0.001082,-0.999950,-0.795371,0.614134,-3.098942,0.000321,-0.844860,0.570262,-3.106468,0.972806,-0.735330,0.601375,-3.094962,0.976554,-0.805922,0.670765,-3.095396,0.992273,-0.159166,-0.007275,0.103109,-0.981826,-1.118298,0.917916,-2.899683,0.000729,-1.108575,0.949214,-2.839621,0.917225,-1.126008,0.894464,-2.930397,0.911626,-1.141530,0.872452,-2.893344,0.952882,-1.097077,0.955535,-2.935373,0.894389,-0.124575,-0.273061,-0.062018,-0.951878,-0.562967,0.919395,-3.018751,0.001168,-0.559536,0.965690,-2.971902,0.000000,-0.536259,0.869896,-3.002663,0.991466,-0.566053,0.879632,-3.055113,0.981465,-0.590020,0.962363,-3.045326,0.984058,0.008604,-0.125518,0.006288,-0.992034,-0.794345,0.915570,-2.780510,0.001086,-0.838981,0.876570,-2.765004,0.920479,-0.817789,0.940285,-2.777791,0.947265,-0.726265,0.929854,-2.798735,0.970303,0.113015,0.983252,0.129383,-0.060847,-0.847120,1.086251,-3.011174,0.000830,-0.852971,1.034633,-3.014732,0.000000,-0.801382,1.134700,-3.007423,0.677117,-0.847008,1.029312,-3.029200,0.840900,-0.887119,1.146359,-2.993341,0.793844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.800869,1.135845,-3.007188,-0.847608,1.029108,-3.029176,-0.886933,1.145639,-2.993554,-0.844627,0.570387,-3.106439,-0.735557,0.601335,-3.094984,-0.805929,0.670680,-3.095403,-0.838450,0.877330,-2.765224,-0.818451,0.939733,-2.777564,-0.726134,0.929645,-2.798742,-0.558877,0.964563,-2.973494,-0.537108,0.870034,-3.001695,-0.565050,0.880632,-3.055217,-0.590826,0.962341,-3.044614,-1.108864,0.948683,-2.839348,-1.125713,0.895307,-2.929846,-1.141400,0.872649,-2.893308,-1.097215,0.955025,-2.936232
